name,club,category,time
Steven CALE,Shrewsbury AC,Senior Male 20-39,00:59:58
Steve HEBBLETHWAITE,Keswick AC,Senior Male 20-39,01:00:04
Mathew FRASER,Keswick AC,Senior Male 20-39,01:00:07
Callum GILHOOLEY,Dark Peak Runners,Senior Male 20-39,01:00:23
Carl BELL,Howgill Harriers,Senior Male 20-39,01:02:27
Matthew JOHN,Abbey Runners,Senior Male 20-39,01:04:07
Simon WURR,Thames Hare & Hounds,Senior Male 20-39,01:04:19
Steve BIRKINSHAW,Borrowdale F.R.,Male 40-49,01:04:31
Chris NEWMAN,Wharfedale,Senior Male 20-39,01:04:59
Hugh O'DONNELL,Ambleside A.C.,Senior Male 20-39,01:06:24
Paul JONES,Oswestry Olympian,Male 40-49,01:06:33
Tom SESSFORD,Keighley & Craver AC,Junior Male,01:07:04
Dan MIDDLEMAS,Loftus & Whitby AC,Senior Male 20-39,01:07:09
Steve ANGUS,Fell Runners Association,Male 40-49,01:07:49
David BIRCH,Keswick AC,Male 40-49,01:07:59
Mark MCGOLDRICK,Wharfedale,Senior Male 20-39,01:08:05
John NICOLL,Keswick AC,Senior Male 20-39,01:08:16
Pippa MADDAMS,Keswick AC,Senior Female,01:08:20
James LUXMOORE,Keswick AC,Senior Male 20-39,01:08:27
Steve FREEMAN,Ambleside A.C.,Male 40-49,01:08:45
Darren HOLLOWAY,Pennine,Senior Male 20-39,01:09:03
Nick OGDEN,Keswick AC,Male 40-49,01:09:31
Jason WILLIAMSON,Cosmics,Male 40-49,01:09:55
Steve BENNETT,Eden Runners,Male 40-49,01:10:02
Phil WINSKILL,Keswick AC,Senior Male 20-39,01:10:22
Noel HITCHCOCK,,Senior Male 20-39,01:10:26
Daniel BARTON,Keswick AC,Senior Male 20-39,01:10:39
Craig SMITH,Keswick AC,Male 40-49,01:10:40
Mark DENHAM-SMITH,Keswick AC,Male 40-49,01:11:36
Ben FARRELL,Keswick AC,Senior Male 20-39,01:11:47
Jonathan FOLLAND,Barrow Runners,Senior Male 20-39,01:11:55
Gary JOHNSON,Eden Runners,Senior Male 20-39,01:11:58
Sam WARE,Eden Runners,Senior Male 20-39,01:12:10
Paul BARNES,Borrowdale F.R.,Senior Male 20-39,01:12:31
Mark SAUNDERS,Bowland Fell Runners,Senior Male 20-39,01:13:08
Brian WALTON,Horwich,Male 50-59,01:13:25
Gavin THOMAS,Kendal AC,Male 40-49,01:13:41
Steven PLUMMER,Wharfedale,Senior Male 20-39,01:14:48
Donald KERRIDGE,Deeside Runners,Male 40-49,01:14:54
Wayne COLLINS,,Senior Male 20-39,01:15:09
Dylan COLE-JONES,Skelmersdale Boundary Harriers,Senior Male 20-39,01:15:27
Giles HAWKING,,Senior Male 20-39,01:15:29
Craig BURROW,Helm Hill Runners,Senior Male 20-39,01:15:36
Leigh WARBURTON,Bowland Fell Runners,Male 50-59,01:15:38
Adam JACKSON,,Senior Male 20-39,01:15:51
Andrew LEE,Rossendale,Senior Male 20-39,01:16:10
Colin THOMAS,,Male 40-49,01:16:19
David WILLIAMS,,Senior Male 20-39,01:16:35
Jon BOWIE,Trismart,Senior Male 20-39,01:16:44
Richard SILLE,Manx Fell Runners,Senior Male 20-39,01:16:47
Stuart ALLAN,Allithwaite,Male 40-49,01:16:52
Nick TREITL,Wharfedale,Senior Male 20-39,01:16:52
David LOAN,Keswick AC,Male 50-59,01:17:00
Peter THOMPSON,Clayton Le Moors,Male 50-59,01:17:13
Rob JONES,,Senior Male 20-39,01:17:15
Nick WALSH,Rochdale,Male 40-49,01:18:04
Michael TOMAN,Rossendale,Male 40-49,01:18:41
Neil SIDAWAY,Cumberland F.R.,Male 40-49,01:19:04
Scott NIXON,,Senior Male 20-39,01:19:18
Kate COOPER,Cumberland F.R.,Senior Female,01:19:32
David BURTON,Stroud & District AC,Male 50-59,01:19:39
Debbie CAMPBELL,Skelmersdale Boundary Harriers,Senior Female,01:19:59
Richard UNWIN,Keswick AC,Male 50-59,01:20:11
Luke FRADSHAM,NDG,Senior Male 20-39,01:20:24
Benjamin COUSEN,Otley AC,Senior Male 20-39,01:20:26
Mark WALKER,Rochdale,Male 40-49,01:20:41
Andy CLEWORTH,,Senior Male 20-39,01:20:59
Neil ELSENDER,Keswick AC,Male 40-49,01:21:01
Peter BAILEY,Keswick AC,Male 50-59,01:21:11
Jim DOWNIE,Keswick AC,Male 60-69,01:21:17
Jo GILLYON,Keswick AC,Senior Female,01:21:22
Robert CARTER,Keswick AC,Senior Male 20-39,01:21:24
Ian ROBINSON,Clayton Le Moors,Male 50-59,01:21:51
Ian HEPBURN,Horwich,Senior Male 20-39,01:22:05
Richard WELLS,Allithwaite,Senior Male 20-39,01:22:30
Marcus SAUNDERS,Lincoln & District,Male 40-49,01:22:46
Kathleen AUBREY,Helm Hill Runners,Female 40-49,01:22:48
Mark TAYLOR,Clayton Le Moors,Senior Male 20-39,01:23:17
Steven O'KEEFFE,Cumberland F.R.,Senior Male 20-39,01:23:35
Tim JACKSON,Settle Harriers,Male 40-49,01:23:37
James RILEY,Todmorden Harriers,Senior Male 20-39,01:23:47
Mike PEAT,Lonsdale,Male 50-59,01:24:10
