name,club,category,time
Andrew Douglas,Inverclyde AC,M,00:47:37
Chris Smith,Thames Valley Harriers,M,00:47:47
Nick Swinburn,Morpeth Harriers & AC,M,00:48:06
Robbie Simpson,Deeside Runners,M,00:48:33
Scott Fraser,Lothian RC,M,00:49:10
Andrew Davies,Mercia Fell RC,M,00:50:09
Owain Jones,Bristol & West AC,M,00:50:36
Orlando Edwards,Shaftesbury Barnet Harriers,M,00:50:59
Tom Adams,Ilkley Harriers AC,M,00:51:22
Chris Steele,Borrowdale Fell Runners,M,00:51:55
Gary Priestley,Salford Harriers & AC,M,00:52:05
Dave Archer,Dark Peak Fell Runners Club,M,00:52:23
Iain MacCorquodale,Ronhill Cambuslang Harriers,M,00:52:35
Frank Beresford,Otley AC,M,00:52:50
Richard Burney,Liverpool Harriers,M,00:53:13
Matt Whitfield,Bristol & West AC,M,00:53:29
Tom Martyn,Hunters Bog Trotters,M,00:53:48
William Buswell,Gosforth Harriers & AC,MU23,00:54:24
John Rocke,Dark Peak Fell Runners Club,M,00:56:04
Tom Saville,Dark Peak Fell Runners Club,MU23,00:57:02
Connor Carson,Kenilworth Runners,M40,00:58:03
Clive Fitzpatrick,Sale Harriers AC,M,00:59:44
John Mason,Wakefield District Harriers & AC,M50,01:03:11
Matthieu Marshall,Oxford City AC,MU23,01:05:32
Mark Quince,Buxton & District AC,M40,01:10:39
Peter Marshall,Oxford City AC,M50,01:10:40
