name,club,category,time
Nathan Smith,CFR,Under 12,00:15:11
Joshua Dickinson,York AC,Under 12,00:15:26
Joshua Boyce,Hyndburn,Under 12,00:16:14
Alex Stewart,Bingley,Under 12,00:16:16
Joshua Newbold,Wharfdale Harriers,Under 12,00:16:21
Jacob Aubrey,Helm Hill,Under 12,00:16:24
David Lewis,Hallamshire Harriers,Under 12,00:16:27
Joshua Whitehead,Rossendale,Under 12,00:16:28
Blythe Fourie,Hyndburn,Under 12,00:16:31
Euan Brennan,Ilkley Harriers,Under 12,00:16:51
Chris Nealon,Wreake,Under 12,00:17:14
Joe Edmondson,Broughton Runners,Under 12,00:17:17
Harry Shelbourne,Penistone,Under 12,00:17:18
Nicky Farquhar,Holmfirth,Under 12,00:17:23
Elliot Brett,KCAC,Under 12,00:17:34
Imogen Burrow,Helm Hill,Under 12,00:17:42
Isabella Reed,Knots AC,Under 12,00:17:53
Ben Green,Rossendale,Under 12,00:18:09
Joe Starling,Mercia,Under 12,00:18:12
Robert Askew,Helm Hill,Under 12,00:18:13
Lucy Horrocks,Clayton,Under 12,00:18:14
Isaac Evans,Rossendale,Under 12,00:18:16
Florence Reed,Knots AC,Under 12,00:18:18
Natalya Irvine,Clayton,Under 12,00:18:30
Katie Thurlow,Helm Hill,Under 12,00:18:37
Jacob Slough,Rossendale,Under 12,00:18:38
Sunnivah Waterman,Holmfirth,Under 12,00:18:51
Mia Walsh,Helm Hill,Under 12,00:18:52
Benjamin Bergstrand,U/A,Under 12,00:19:13
Logan Hargreaves-Madhas,Wharfdale Harriers,Under 12,00:20:18
Matthew Warhurst,Pennine,Under 12,00:20:58
Eilidh Miller,Broughton Runners,Under 12,00:21:06
Harry Hobbs,Holmfirth,Under 12,00:21:45
Luke Gregson,Bowland,Under 12,00:21:55
Laura Knowles,KCAC,Under 12,00:22:47
Daniel Rowe,Horwich,Under 12,00:23:35
Fione Hodgson,Holmfirth,Under 12,00:25:07
Ewan Heneghan,Rossendale,Under 12,00:32:33
