name,club,category,time
Rhys Findlay-Robinson,Dark Peak Fell Runners Club,M,04:10:58
Hector Haines,Ilkley Harriers AC,M,04:12:53
Steve Birkinshaw,Borrowdale Fell Runners,MV40,04:13:55
Jon Deegan,Ambleside AC,MV40,04:14:36
Tom Brunt,Holmfirth Harriers AC,M,04:16:55
Brendan Bolland,Horwich RMI Harriers,MV40,04:27:08
Rick Stuart,Helm Hill Runners,MV40,04:27:28
Joe Mercer,Skipton AC,M,04:29:47
Dave Ward,Borrowdale Fell Runners,M,04:35:16
Richard McGrath,Ellenborough AC,M,04:35:26
Mike Johnson,Bowland Fell Runners,MV50,04:42:36
Matt Beresford,Kendal AAC,MV40,04:46:03
Philip Pearson,Saltwell Harriers,MV50,04:49:39
Paul Thompson,Clayton-le-Moors Harriers,M,04:51:51
John Hunt,Dark Peak Fell Runners Club,MV40,04:52:01
Ian Barnes,Ambleside AC,M,04:52:02
Toby Cushion,Keswick AC,M,04:53:12
Edward Catmur,Thames Hare & Hounds,M,04:53:58
Quentin Harding,Bowland Fell Runners,MV40,04:54:49
Kim Collison,Eden Runners,M,04:57:15
Konrad Rawlik, ,M,04:57:50
Steven Fortune, ,M,04:58:51
Nigel Bunn,Tring RC,MV40,04:59:03
Mark Denham-Smith,Keswick AC,MV40,05:00:58
Colin Valentine,Keswick AC,MV40,05:01:34
Michael Cottam,Garstang RC,MV40,05:05:17
Ian Mulvey,Borrowdale Fell Runners,MV40,05:06:08
Gavin Williams,Dark Peak Fell Runners Club,MV40,05:06:51
Matthew Franklin,Bristol OK,M,05:08:38
David White,Helm Hill Runners,M,05:09:07
Jackie Winn,Ellenborough AC,MV50,05:14:44
Allan Miller,Kendal AAC,MV50,05:14:55
Leigh Warburton,Bowland Fell Runners,MV50,05:16:37
Richard Kendall, ,M,05:17:14
Helene Whitaker,Ilkley Harriers AC,FV40,05:18:00
Anthony Emmet,Helm Hill Runners,M,05:20:03
Dale Colclough,Staffordshire Moorlands AC,MV50,05:23:40
Phil Clark,Kendal AAC,MV50,05:23:41
Duncan Steen,Victoria Park Harriers & Tower Hamlets AC,M,05:24:47
Rob Blyth,Helm Hill Runners,MV40,05:25:59
Mike Harrison,Cumberland Fell Runners,MV40,05:26:30
Bob Johnston,Dark Peak Fell Runners Club,M,05:26:51
Rinaldo Colombi, ,MV40,05:29:29
Nicholas Evans,Notts AC,MV50,05:29:44
Dave Sykes,Dark Peak Fell Runners Club,M,05:32:08
Garry Beardwood,Helm Hill Runners,M,05:33:36
Douglas Brown,Dumfries RC,MV50,05:34:09
Neil Gascoyne, ,MV40,05:34:53
Paul Jackson,Dark Peak Fell Runners Club,M,05:36:04
Peter Tayler,Black Combe Runners,MV40,05:37:18
Bill Johnson,Calder Valley Fell Runners,MV40,05:38:51
Jon Marsden,FRA,M,05:39:44
Lee Langdon,Pennine Fell Runners,MV40,05:43:28
Iain Taylor, ,MV40,05:43:47
Alastair Mackenzie,Cleveland Orienteering Klub (CLOK),MV50,05:45:48
Jonathan Whilock,Staffordshire Moorlands AC,MV40,05:49:07
Stuart Pitches,Ilkley Harriers AC,MV40,05:49:11
Ian Winterburn,Dark Peak Fell Runners Club,MV40,05:50:31
Charles Sproson,FRA,M,05:52:10
Andrew Sutton,Marshall Milton Keynes AC,MV40,05:53:08
David Rogers,Westerlands Cross Country Club,MV40,05:53:40
Jamie Baron,Black Combe Runners,MV40,05:56:09
Alan Brentnall,Pennine Fell Runners,MV60,05:56:09
Patrick McIver,Black Combe Runners,MV40,05:57:12
Philip Rigby,Helm Hill Runners,MV40,05:58:14
Simon Barnett,Tring RC,M,05:58:20
Richard Sille,Manx Fell Runners,M,05:58:42
Robin Orr,Bellahouston Road Runners,MV40,06:00:38
Chris Field, ,MV40,06:02:26
Rick Ansell,Tring RC,MV50,06:03:34
Phil Hodgson,Todmorden Harriers & AC,MV50,06:06:47
Ian Charlesworth,Penistone Footpath Runners AC,MV40,06:07:26
John Dickinson,Kendal AAC,MV50,06:08:57
Richard Tyson,Howgill Harriers,MV40,06:09:01
Graeme Shaw,Pocklington Runners,M,06:09:15
Chris Pearson,FRA,MV40,06:12:20
Jon Underwood,Calder Valley Fell Runners,MV40,06:12:22
Matthew Ball,WCOC,M,06:13:23
Mike Hind,Borrowdale Fell Runners,MV50,06:13:43
Daniel Goodey,Bingley Harriers & AC,M,06:15:09
Andy Thompson,Eden Runners,M,06:18:02
Pete Nelson,FRA,MV50,06:18:05
Matt Foxwell,Kendal AAC,M,06:18:32
Simon Waller,Helm Hill Runners,MV40,06:19:13
Scott Collier,FRA,M,06:19:30
Darren Parker,FRA,MV40,06:19:38
Jonathan Broxap,Kendal AAC,MV50,06:24:04
Andy Butler,Pennine Fell Runners,MV50,06:25:49
John Taylor,Bowland Fell Runners,MV60,06:25:50
Antony Richardson,Lakeland Orienteering Club,MV60,06:26:51
Joe Faulkner,Northumberland Fell Runners,MV40,06:28:43
Paul Elliott,Dark Peak Fell Runners Club,M,06:31:38
Jonathan Tombs,Eden Runners,MV40,06:33:27
Jim Evans,Ambleside AC,MV40,06:34:06
Mark Clarkson, ,M,06:36:46
Geoff Clarke,Airienteers,M,06:37:31
Ian Lovatt, ,M,06:37:31
Adam Gouldsworthy,Saddleworth Runners,MV40,06:38:12
Nick Gallavin,Saxons OC,M,06:40:09
Alan Irving, ,MV40,06:40:39
Jim Stalker,Lochaber AC,MV40,06:42:41
Mac Knowles,Black Combe Runners,MV50,06:42:44
Eddie Lesniak,Achille Ratti Climbing Club,MV50,06:42:49
Philip Lincoln Jones,Bingley Harriers & AC,MV50,06:45:48
Dave Suddes, ,MV40,06:47:20
Tim Miller,Ambleside AC,MV40,06:52:47
Richard Clarke,North Yorks Moors AC,MV60,06:53:55
Stephen Martin,Dark Peak Fell Runners Club,MV40,06:54:12
Tim Chesher, ,MV40,06:55:54
Richard Townsend,Saltwell Harriers,MV40,06:56:13
Simon Somerville,Staffordshire Moorlands AC,MV40,06:57:01
William Ross,Black Combe Runners,MV40,06:59:14
Crispin Daly, ,MV40,07:19:01
Andrew Crook,Bowland Fell Runners,MV40,07:19:38
Ian Charters,Horwich RMI Harriers,MV50,07:20:10
Martyn Hudson,North Yorks Moors AC,MV40,07:28:22
Mike Walford,Kendal AAC,MV60,07:28:37
Nick Brereton, ,MV40,07:31:01
Keith Douglas,Bowland Fell Runners,MV50,07:35:26
John Gay,FRA,MV60,07:35:57
David Rosen,Lancaster & Morecambe AC,MV50,07:37:10
Paul Jacobs,Easingwold RC,MV50,07:41:18
Daniel Seale,FRA,M,07:43:03
Mark Rawlinson,West End Runners,MV40,07:47:39
Bill Oxley,FRA,M,07:55:56
Edwin Sherstone,Southport Waterloo AC,MV40,08:03:46
Dai Evans,Staffordshire Moorlands AC,MV50,08:17:26
John Andrew,Howgill Harriers,MV40,08:19:53
Robin Smithurst,Black Combe Runners,MV50,08:31:06
