name,club,category,time
Graham Moffatt,DPFR,MV40,00:45:24
Mike  Nolan,DPFR,MV40,00:46:38
Shane Linch,DPFR,M,00:46:50
Nat Windfield,Pennine,M,00:47:15
Mick Stenton,DPFR,MV40,00:48:04
Darren Holloway,Pennine,M,00:48:08
Martin Green,Wakefield Harriers,MV40,00:48:44
Simon Rich,Handsworth Roadhogs,M,00:48:51
Matthew Jones,,M,00:48:57
Neil  Penn,Wakefield Harriers,M,00:49:06
Matty Brennan,Erewash Valley,M,00:49:14
Neile Coney,Lincoln & District,MV40,00:49:38
Stuart Holmes,St Radegund,MV40,00:49:39
Roddrey Pashley,Lambs Triathlon,MV40,00:49:46
Chris Needham,Leeds City,M,00:49:58
Collin Lynch,Totley,MV40,00:50:37
Ian Cowley,Lincoln & District,MV40,00:50:45
Mark Woodhouse,Kimmberworth Striders,MV40,00:50:50
Matthew Law,,M,00:51:24
Gavin Williams,DPFR,MV40,00:52:17
Martin Stocks,DPFR,MV40,00:52:42
Steve Bennett,North Derbyshire,MV50,00:52:46
Nick  Harpur,Totley,MV40,00:53:02
Phil Mather,,M,00:53:07
Alfredo  Verna,Ely Runners,MV40,00:53:18
Rob  Salt,,MV40,00:53:24
Christopher Harding,Goyt Valley Striders,MV50,00:53:31
Chris Lomas,,MV40,00:53:33
Peter Frazer-Smith,DPFR,M,00:53:45
Jim Trueman,Pennine,MV40,00:53:48
Marcus Saunders,Lincoln & District,M,00:53:54
Neile Weightman,Erewash Valley,MV40,00:54:15
Chris Hall,Stubbington Green,MV40,00:54:48
Russell Beresford,DPFR,MV40,00:54:58
Mick Morehouse,Matlock AC,MV50,00:55:08
Simon Duckett,,M,00:55:12
Rob  Windfield,,M,00:55:16
Andrew Critchlow,,MV40,00:55:39
Lucy Griffiths,Holmfirth,F,00:55:40
Steve Wickham,Erewash Valley,MV50,00:55:44
Marcus Lancastle,,MV40,00:55:50
Dave  Watson,North Derbyshire,MV40,00:56:03
David Broadbent,Sinfin,M,00:56:14
Heather Marshall,Angels,F,00:56:15
Pete Burgon,Lincoln & District,MV40,00:56:16
Steve Temple,KFR,MV50,00:56:33
Mark Evans,DPFR,M,00:56:45
Lee Grant,Goyt Valley Striders,MV40,00:56:50
Andy Wilkins,Glossopdale Harriers,MV50,00:57:00
Dave  Bone,,MV40,00:57:13
Chris Horsfall,Handsworth Roadhogs,MV50,00:57:22
Bruce Dawson,High Peak Tri,MV40,00:57:30
Mark Anderson,Lincoln & District,MV40,00:57:39
Charles Dunning,,MV40,00:58:04
Dave  Halford,,MV40,00:58:16
Reg Cooper,,MV50,00:58:34
Wayne Smithurst,Ripley,M,00:58:42
Nick  Lyons,Lincoln & District,MV50,00:59:20
Willy Kitchen,DPFR,MV40,00:59:25
Julie Gardener,DPFR,FV50,00:59:36
Anders Cox,FRA,M,00:59:39
Pat Goodall,Totley,FV50,01:00:09
Michael Bray,Lincoln & District,MV40,01:00:16
Roger Slater,DPFR,MV50,01:00:30
Stephen Dewick,Stilton Striders,MV40,01:00:42
Anthony Horsfall,Handsworth Roadhogs,MV40,01:01:03
Ian  Hewitt,,M,01:01:09
David Kaplin,Sinfin,MV40,01:01:12
Simon Hutchinson,,MV40,01:01:14
Michael Moncreiff,TNT Racing,M,01:01:16
Ellie Maddocks,,F,01:01:26
Garry Kennedy,Handsworth Roadhogs,MV40,01:01:46
Ceri Stewart,FRA,F,01:02:24
Richard Hopkinson,DPFR,MV60,01:02:55
Ian Richardson,,MV40,01:03:10
Tim Butler,Lincoln & District,MV40,01:03:31
David Smith,1485 Tri Club,MV50,01:03:40
Lee Dursley,Sinfin,M,01:03:47
